1016,4388,6,Jamie Massam,Marketing,Male,7,1,2.29,5,166788,BRL,2,77.2104909369336,0,52.7042252947927,1423,6,2,1
1017,872,16,Jamie Umpherson,Services,Male,7,1,0.54,5,136609,BRL,4,60.392566326724,0,45.994226789519,1424,10,2,1
1018,1688,16,Jamie Van Eyck,Services,Female,7,1,4.97,5,132379,BRL,3,95.7023160688919,0,52.946292385788,1425,10,1,1
1019,83,14,Jan Tompkins,Accounting,Male,7,1,2.14,5,89087,BRL,3,79.307268471071,0,42.0484155123797,1426,1,2,1
1020,16392,145,Jana Hernandez,Human Resources,Male,7,1,3.88,5,102745,BRL,4,54.2093442571691,0,51.0533789481441,1427,4,2,1
1021,5540,73,Janani Balachander,Marketing,Male,7,1,5.26,5,89076,BRL,4,89.3463119953216,0,37.6250466265943,1428,6,2,1
1022,7,73,Jane Jun,Legal,Female,7,1,0.37,5,86275,BRL,3,80.349491910593,0,42.6318680851884,1429,5,1,1
1023,505,300,Jane Shclover,Business Development,Male,7,1,0.17,5,68894,BRL,2,66.9306386824711,0,40.542475479168,1430,2,2,1
1024,6552,207,Jane Wong,Product Management,Male,7,1,6.79,5,102641,BRL,4,67.6615000925432,0,46.6876337287032,1431,7,2,1
1025,66297,145,Janice Chen,Support,Female,7,1,2.54,5,64009,BRL,4,42.0230335159688,0,65.1264470896198,1434,11,1,1
1026,137,203,Janie Penney,Sales,Female,7,1,0.2,5,104559,BRL,4,87.1686413436653,0,38.6508479203393,1435,9,1,1
1027,891,302,Janna Sarco,Business Development,Male,7,1,1.41,5,54244,BRL,3,45.8648567067505,0,53.3755853765228,1436,2,2,1
1028,659,330,Jannica Robertson,Product Management,Male,7,1,0.26,5,60337,BRL,2,92.8074075693313,0,43.3127773078223,1437,7,2,1
1029,752,220,Jared Hamburg,Accounting,Male,7,1,0.3,5,74079,BRL,4,65.2565041931122,0,34.1097959935937,1439,1,2,1
1030,1785,302,Jasmine Arakel,Support,Male,7,1,1.04,5,81926,BRL,3,50.5652862200013,0,56.9530241071438,1442,11,2,1
1031,221920,73,Jasmine Sarp,Research and Development,Male,7,1,0.27,5,54448,BRL,3,72.7198523377757,0,50.5338270611712,1443,8,2,1
1032,873,73,Jason Burke,Product Management,Male,7,1,1.12,5,36523,BRL,2,63.7679102636769,0,49.8410714813603,1444,7,2,1
1033,338,73,Jason Connolly,Product Management,Male,7,1,1.05,5,37022,BRL,2,86.8109617443081,0,68.8570563334729,1446,7,2,1
1034,53761,14,Jason Keehn,Engineering,Male,7,1,1.19,5,32699,BRL,3,72.4975600989589,0,34.3195937146152,1447,3,2,1
1035,900,203,Jason Koxvold,Business Development,Female,7,1,2.33,5,44016,BRL,3,71.9163813898028,0,39.6999068917325,1448,2,1,1
1036,247,330,Jason McCoskery,Accounting,Male,7,1,2.08,5,27425,BRL,4,78.9279209042505,0,47.4666304345519,1449,1,2,1
1037,3565,330,Jason Saimpy,Support,Male,7,1,1.52,5,27384,BRL,3,64.9569555706248,0,52.6668885808484,1450,11,2,1
1038,120155,300,Jass Sosa,Support,Female,2,2,4.39,5,121510,GBP,3,62.4122935794821,0,29.3533883371317,1451,11,1,3
1039,2868,220,Javaris Stevenson,Support,Female,2,2,2.46,5,94292,GBP,2,72.4003731110429,0,32.937407166818,1452,11,1,3
1040,3246,73,Javier Aguirre,Sales,Female,2,2,1.27,5,52169,GBP,3,64.6097078183899,0,30.9473484933986,1453,9,1,3
1041,1007,16,Javier Cures Sastre,Services,Male,2,2,1.27,5,52991,GBP,3,94.5167953215995,0,37.7142540763213,1454,10,2,3
1042,8529,145,Javiera Medel,Human Resources,Female,2,2,1.33,5,56957,GBP,3,49.1814192859132,0,54.9909654783003,1455,4,1,3
1043,42068,231,Jay Chapman,Training,Female,2,2,1.23,5,43140,GBP,3,92.6538906976472,0,55.3473573605202,1456,12,1,3
1044,95152,290,Jay Twenge,Services,Female,2,2,1.71,5,50515,GBP,3,95.2020545856349,0,46.4582995241432,1457,10,1,3
1,16551,124,A.J. Tomiak,Business Development,Male,2,2,5.05,20,331317,GBP,3,62.5878816500417,1,45.2170319988111,1,2,2,3
2,750,109,Aaron Baker,Product Management,Female,2,2,11.12,20,364132,GBP,2,92.3046329779374,1,44.8226440040825,3,7,1,3
3,47335,125,Aaron Georges,Human Resources,Female,2,2,12.54,20,220476,GBP,4,77.5028078888798,1,37.8543462967387,4,4,1,3
4,2587,117,Aaron Goldberg,Training,Female,4,3,9.36,20,993634,USD,3,77.1248543076886,1,53.8848008271166,5,12,1,2
5,874,212,Aaron Harridge,Services,Male,4,3,1.79,20,904524,USD,2,82.1291988447923,1,53.0791697423046,6,10,2,2
6,152521,121,Aaron Mosher,Marketing,Male,4,3,12.85,20,579815,USD,2,87.8665651091297,1,36.5740292279164,7,6,2,2
7,626,153,Aaron Pollick,Product Management,Male,4,3,40.46,20,599635,USD,3,60.7182538275813,1,42.6003222190434,8,7,2,2
8,312,110,Aaron Whitman,Business Development,Male,4,3,11.3,20,467253,USD,3,34.8397841712667,1,46.2369656442283,9,2,2,2
9,1201,110,Abbie Winters,Research and Development,Female,4,3,10.51,20,467777,USD,3,94.1398068209145,1,39.4084724441589,11,8,1,2
10,298,328,Abigail Beall,Support,Male,4,3,16.05,20,558446,USD,3,83.387761517794,1,48.5691953324463,12,11,2,2
11,467,113,Abigail Haslam,Research and Development,Female,4,3,11.5,20,339198,USD,3,71.3545491232284,1,52.2442109978036,13,8,1,2
12,1127,116,Abram Seaman,Marketing,Female,4,3,16.12,20,389872,USD,4,94.4341919392133,1,36.1362484316637,14,6,1,2
13,2205,119,Adam Fish,Services,Male,4,3,19.13,20,471484,USD,3,55.9078294000582,1,49.4438410740968,15,10,2,2
14,175,118,Adam Maria,Sales,Female,4,3,3.93,20,413061,USD,3,64.8005120581978,1,36.8138486447476,16,9,1,2
15,697,123,Adam Reid,Product Management,Male,4,3,0.33,20,479110,USD,3,88.181496853147,1,54.5712717861065,17,7,2,2
16,187,111,Adam Reninger,Accounting,Male,4,3,0.14,20,440926,USD,2,78.1307369411519,1,47.4414470944546,18,1,2,2
17,61511,115,Adam Rowland,Services,Female,4,3,18.68,20,451434,USD,2,69.4118566038175,1,33.4664085578237,19,10,1,2
18,2750,114,Adam Sareen,Services,Male,4,3,2.84,20,347996,USD,2,58.493354448805,1,33.0155969776625,20,10,2,2
19,18726,112,Adam Sefton,Human Resources,Male,4,3,17.83,20,296398,USD,3,70.3595481921873,1,39.7916181057748,21,4,2,2
20,79619,61,Adam Stockett,Marketing,Male,4,3,5.87,20,282199,USD,3,43.7476289718701,1,41.7451208754133,22,6,2,2
21,6638,112,Adam Talaid,Business Development,Male,4,3,16.39,20,267359,USD,4,58.9008014518143,1,53.0350758539827,23,2,2,2
22,500,122,Adam Varga,Product Management,Male,4,3,24.12,20,333428,USD,3,74.9595689380979,1,53.7554858892813,24,7,2,2
23,111793,120,Adam Wyatt,Services,Female,4,3,16.39,20,202923,USD,4,88.8044762823866,1,33.1226495625073,25,10,1,2
24,1414,241,Addis Fouche-Channer,Marketing,Female,7,1,7.16,19,784565,BRL,3,78.0347842710359,1,46.1454449341376,27,6,1,1
25,2379,240,Adeana Saint-Hilaire,Research and Development,Female,3,3,0.97,19,471817,USD,4,49.7842339597398,1,41.7824180638124,29,8,1,2
26,4806,232,Adela Posse,Accounting,Female,4,3,0.18,19,693097,USD,3,48.2274998808752,1,51.1814639318844,30,1,1,2
27,664,243,Adrian Barrow,Sales,Male,4,3,1.42,19,369479,USD,2,48.5568441865331,1,23.9239493806981,32,9,2,2
28,41170,237,Adrian Forster,Legal,Female,4,3,4.22,19,439925,USD,3,86.4390295838482,1,43.0127456274491,33,5,1,2
29,1373,242,Adriana Silva,Training,Male,4,3,11.62,19,394801,USD,3,29.6011613827569,1,35.4199893509999,34,12,2,2
30,264,238,Adrianna Merlucci,Legal,Male,4,3,3.24,19,300114,USD,3,68.0499938010959,1,42.3378966703074,35,5,2,2
31,1653,233,Adriano Fernandes da Silva,Support,Female,4,3,1.54,19,323431,USD,2,89.7430368107652,1,47.5156351622579,36,11,1,2
32,1282,238,Adriano Song,Training,Male,4,3,4.82,19,320559,USD,3,82.324985741802,1,52.8977819717632,37,12,2,2
33,1506,238,Adrien Bindi,Business Development,Male,4,3,13.09,19,336437,USD,1,63.1154188621933,1,47.9488890741051,38,2,2,2
34,315,235,Adrienn Major,Human Resources,Female,4,3,18.88,19,276540,USD,2,83.652561319416,1,37.3098838023235,39,4,1,2
35,2315,236,Adrienne Ludvigsen,Business Development,Male,4,3,2.44,19,286202,USD,2,98.9196990990974,1,39.0717551747933,40,2,2,2
36,644,239,Adrienne Walpole,Human Resources,Male,4,3,8.88,19,200007,USD,3,90.4186057983555,1,37.0373693492917,41,4,2,2
37,75912,234,Agathe Derrstroff,Business Development,Female,4,3,4.85,19,255842,USD,3,71.9163909009756,1,44.8977005818677,43,2,1,2
38,1085,320,Agnieszka Bungsy,Product Management,Female,8,0,0.72,18,339778,AUD,3,83.1465488529965,1,35.4121855074926,45,7,1,4
39,850,324,Agostina Gomez,Engineering,Female,8,0,6.1,18,321273,AUD,3,83.1108473581207,1,43.0748314223248,46,3,1,4
40,1033,326,Agustín Berra,Services,Male,7,1,6.72,18,524334,BRL,3,72.3160590371858,1,45.9768622235462,47,10,2,1
41,1579,315,Agustin De Cabrera,Sales,Female,2,2,4.51,18,231890,GBP,4,92.2440641851352,1,43.5419656730596,48,9,1,3
42,6424,321,Agustin Lopini,Training,Female,0,3,3.01,18,341689,USD,3,61.4102719509243,1,40.7576060484962,49,12,1,2
43,152298,315,Agustin Suarez,Research and Development,Male,1,3,1.86,18,370311,USD,1,78.5953273334908,1,40.7906062681993,50,8,2,2
44,1684,322,Agustin Valeriani,Accounting,Female,1,3,4.3,18,228368,USD,3,91.673137494047,1,75.6375681323379,51,1,1,2
45,562,315,Agustina Krol,Product Management,Male,3,3,3.32,18,251160,USD,3,67.3946765776461,1,42.0999833014938,52,7,2,2
46,862,320,Agustina Marini,Legal,Female,4,3,1.13,18,373121,USD,3,85.8864403722877,1,40.0597538922455,53,5,1,2
47,14989,318,Ai Miyazawa,Training,Male,4,3,6.58,18,310660,USD,3,77.2145683201583,1,32.7368337957811,54,12,2,2
48,516,314,Aidan Giuttari,Product Management,Male,4,3,2.79,18,267837,USD,3,93.2065796265558,1,56.9750246781936,57,7,2,2
49,17309,315,Airton Groba Costa,Services,Female,4,3,3.13,18,306055,USD,3,72.2122966328007,1,48.1850609726631,60,10,1,2
50,31729,316,Aisling Cronin,Marketing,Male,4,3,1.73,18,383337,USD,3,66.0868539995439,1,61.1211270050552,61,6,2,2
51,581,319,Aixa Aztarbe,Business Development,Female,4,3,3.53,18,369171,USD,2,31.7717108367627,1,44.5474767519561,62,2,1,2
52,120086,325,Aixa Vallilengua,Legal,Male,4,3,2.48,18,298685,USD,2,61.5136268587083,1,37.0777883372883,63,5,2,2
53,510,316,Akane Okamoto,Legal,Male,4,3,2.47,18,212509,USD,3,55.5062454678513,1,48.1327211762881,64,5,2,2
54,832,323,Akiko Rokube,Marketing,Male,4,3,6.64,18,203396,USD,2,56.577198888153,1,42.9700262642171,65,6,2,2
55,4109,317,Akira Thompson,Legal,Female,4,3,1.95,18,236786,USD,3,54.7330290743978,1,46.7596850802262,66,5,1,2
56,201389,315,Akua Harris,Product Management,Female,5,3,5.37,18,386076,USD,4,88.5194651597357,1,53.3842994916508,67,7,1,2
57,13361,320,Alaina Andreozzi,Human Resources,Female,5,3,2.04,18,340612,USD,3,29.7488262861124,1,56.6508715689067,68,4,1,2
58,44725,315,Alan Bucaria,Human Resources,Female,5,3,6.54,18,290437,USD,3,69.9319874033617,1,42.5812941685616,70,4,1,2
1045,589,290,Jean-Lou Renoux,Training,Female,2,2,1.94,5,51105,GBP,3,90.0579389050981,0,47.7929334663742,1459,12,1,3
1046,8296,207,Jeanne Nicastro,Services,Male,2,2,0.13,5,35549,GBP,4,70.2560936146806,0,51.8466714400286,1460,10,2,3
1047,818,330,Jed Finkelstein,Marketing,Female,2,2,1.05,5,42124,GBP,3,66.5263312840595,0,57.7850904476722,1462,6,1,3
1048,6837,330,Jedy Chen,Training,Male,2,2,1.71,5,47585,GBP,4,81.9030346494844,0,33.5332986323131,1466,12,2,3
1049,17116,67,Jeff Anzulewicz,Business Development,Male,2,2,0.2,5,46346,GBP,2,61.1848716514182,0,36.999714796836,1467,2,2,3
1050,294,330,Jeff Baghai,Business Development,Female,2,2,0.39,5,44221,GBP,4,63.8224287522514,0,24.521307106593,1468,2,1,3
1051,1262,73,Jeff Brecker,Sales,Female,2,2,3.22,5,42011,GBP,4,48.7512380407813,0,47.2402478271319,1469,9,1,3
1052,81,16,Jeff Delea,Marketing,Male,2,2,3.22,5,43176,GBP,4,68.3811026193691,0,60.1908700303565,1470,6,2,3
1053,433,330,Jeff Geisler,Legal,Male,2,2,2.08,5,29942,GBP,3,67.2416768693372,0,65.3438044163541,1471,5,2,3
1054,13948,73,Jeff Greenspan,Sales,Female,2,2,2.54,5,31774,GBP,5,53.5217358887935,0,36.2168850313748,1472,9,1,3
1055,1882,73,Jeff Jetton,Product Management,Female,2,2,0.8,5,36234,GBP,4,46.6955459420074,0,43.4170585963067,1473,7,1,3
1056,261,16,Jeff Schroeder,Business Development,Male,2,2,2.54,5,38742,GBP,2,61.8557677985255,0,47.2109421169561,1474,2,2,3
1057,38300,6,Jeff Skutnik,Sales,Male,2,2,1.27,5,34946,GBP,4,94.2321155118608,0,34.4871724082771,1475,9,2,3
1058,77198,330,Jeff Weston,Product Management,Female,2,2,2.5,5,40207,GBP,3,51.6956512284211,0,30.8425380177027,1476,7,1,3
1059,76192,329,Jeff Wolfe,Support,Female,2,2,2.23,5,26294,GBP,4,79.7432839325648,0,69.6008043906312,1477,11,1,3
1060,527,84,Jeff Yonteff,Sales,Male,2,2,1.69,5,30325,GBP,2,87.0832691917776,0,40.7187925758026,1478,9,2,3
1061,2940,6,Jelsen Innocent,Accounting,Male,2,2,2.0,5,35425,GBP,2,81.1656231393585,0,47.0334158414603,1479,1,2,3
1062,4672,6,Jemil Saka,Human Resources,Female,2,2,1.98,5,38669,GBP,3,37.9991643548123,0,34.5612503029874,1480,4,1,3
1063,3481,217,Jen Golbeck,Business Development,Male,2,2,1.64,5,29677,GBP,3,82.2250604038575,0,29.8699969240283,1481,2,2,3
1064,4193,145,Jen Heazlewood,Support,Female,2,2,1.98,5,35408,GBP,3,70.3909391785329,0,28.6334915821125,1482,11,1,3
1065,5366,145,Jen Lu,Services,Male,2,2,1.98,5,28721,GBP,4,62.2426066488968,0,33.0216509605278,1483,10,2,3
1066,13661,262,Jen Mayo,Human Resources,Female,2,2,2.71,5,31983,GBP,3,85.3210977282779,0,50.5116087328787,1484,4,1,3
1067,283,302,Jen McInnis,Marketing,Female,0,3,1.39,5,67000,USD,3,71.0534181687184,0,30.2671466206701,1485,6,1,2
1068,1149,302,Jenna Frank,Research and Development,Male,0,3,1.53,5,67654,USD,3,84.9669099951269,0,58.4504027892895,1486,8,2,2
1069,575,207,Jenna Halliday,Training,Female,0,3,0.07,5,62592,USD,3,70.6962111845792,0,54.4466325705334,1487,12,1,2
1070,595,73,Jenna Niven,Human Resources,Male,1,3,1.13,5,72260,USD,2,92.8722024172762,0,59.3397907444438,1488,4,2,2
1071,111142,16,Jenna Passmore,Product Management,Female,1,3,0.47,5,106732,USD,3,63.1787646604804,0,25.2582306107827,1489,7,1,2
1072,216144,145,Jenna Silverman,Accounting,Female,1,3,2.14,5,77951,USD,3,63.2384349652608,0,33.2907373595362,1490,1,1,2
1073,3672,73,Jennifer Arcese,Legal,Male,1,3,1.33,5,86939,USD,3,48.604083858068,0,56.4025663193587,1491,5,2,2
1074,2069,203,Jennifer DeCastro,Product Management,Female,1,3,2.14,5,67719,USD,2,70.0894652878148,0,52.0343101498296,1492,7,1,2
1075,145041,14,Jennifer Ross,Services,Male,1,3,1.06,5,50766,USD,4,74.865394794486,0,29.8535566198276,1493,10,2,2
1076,3193,302,Jennifer Shaw,Training,Female,3,3,0.16,5,79413,USD,2,71.6761153303417,0,49.7025399627138,1494,12,1,2
1077,86416,292,Jennifer Son,Research and Development,Male,3,3,5.03,5,76074,USD,2,65.4667348639234,0,38.1804352247109,1495,8,2,2
1078,838,84,Jennifer Vano,Accounting,Female,3,3,0.33,5,98074,USD,3,62.9956171322021,0,50.650767371405,1496,1,1,2
1079,5343,207,Jenny Brown,Business Development,Male,3,3,2.01,5,62108,USD,3,64.1452608695569,0,46.9710782163574,1497,2,2,2
1080,1243,6,Jenny Dumlao,Engineering,Male,3,3,1.89,5,53317,USD,3,82.7255580600263,0,45.6221961528948,1498,3,2,2
1081,167,84,Jenny Garcia-Espinosa,Legal,Female,3,3,2.33,5,41693,USD,2,70.5871666341509,0,41.0982857147129,1499,5,1,2
1082,518,207,Jenny Holmes,Marketing,Female,4,3,0.91,5,152413,USD,4,63.1839306310276,0,50.4231718894747,1500,6,1,2
1083,28416,0,Jenny Lam,Product Management,Male,4,3,1.05,5,161739,USD,5,87.2213276926951,0,48.9172464682728,1501,7,2,2
1084,8279,81,Jenny Wessberg,Product Management,Female,4,3,1.73,5,154086,USD,4,93.6828709939771,0,32.1201276835037,1502,7,1,2
1085,1821,260,Jenny Wu,Sales,Female,4,3,1.92,5,102685,USD,4,80.739443146515,0,34.3150998956617,1503,9,1,2
1086,996,145,Jenny Zhang,Training,Male,4,3,2.15,5,90364,USD,3,83.9244962521621,0,37.9325374957561,1504,12,2,2
1087,32784,16,Jeremiah Shuff,Engineering,Female,4,3,1.42,5,148142,USD,3,73.9765880867557,0,62.0765257530803,1506,3,1,2
1088,3451,290,Jeremy Jones,Research and Development,Female,4,3,7.5,5,105188,USD,2,67.8463203589795,0,43.6571473292881,1509,8,1,2
1089,2979,168,Jeremy Lin,Accounting,Male,4,3,3.47,5,100729,USD,4,87.0172297980184,0,29.6684691689915,1510,1,2,2
1090,1118,0,Jeremy Raimboux,Engineering,Female,4,3,3.33,5,104310,USD,3,80.9893156803722,0,44.265239003908,1511,3,1,2
1091,2191,16,Jeremy VanCleef,Human Resources,Female,4,3,0.94,5,102002,USD,3,45.0094516324368,0,28.7664313124567,1512,4,1,2
1092,126,305,Jeremy Wilson,Services,Male,4,3,1.52,5,131069,USD,3,69.0019536681109,0,44.0170013678874,1513,10,2,2
1093,20757,16,Jerm Cohen,Product Management,Female,4,3,1.31,5,114103,USD,3,79.6614268250275,0,53.1155395160279,1514,7,1,2
1094,4980,1,Jerome Marucci,Training,Male,4,3,9.55,5,115886,USD,4,84.4129606542173,0,40.183910358049,1515,12,2,2
1095,1019,329,Jeronimo Pizarro,Support,Female,4,3,1.8,5,82290,USD,2,79.6306562826929,0,39.3165747777014,1516,11,1,2
1096,2747,16,Jeronimo Schreyer,Support,Male,4,3,3.46,5,89833,USD,3,33.7979896012876,0,38.7284859516575,1517,11,2,2
1097,55849,145,Jesika Bassanezi,Legal,Male,4,3,0.98,5,79898,USD,2,53.8934863277333,0,47.1396522862068,1519,5,2,2
1098,1016,168,Jesper Ellesson,Marketing,Female,4,3,1.13,5,104100,USD,3,88.581127559773,0,26.6891452837704,1520,6,1,2
1099,336,222,Jess Astor,Training,Female,4,3,2.19,5,102244,USD,5,49.5237775075359,0,44.1812780492963,1521,12,1,2
1100,5472,300,Jess Jabbar,Human Resources,Female,4,3,3.11,5,94638,USD,3,43.4126315248274,0,55.7192112264121,1522,4,1,2
1101,2572,145,Jess McCarthy,Product Management,Female,4,3,1.17,5,71406,USD,4,78.5158890833225,0,37.1496159987181,1523,7,1,2
1102,808,298,Jess Vande Werken,Engineering,Male,4,3,2.26,5,74996,USD,4,65.1790902413798,0,47.6250792089929,1524,3,2,2
1103,1795,222,Jesse Snyder,Product Management,Female,4,3,0.3,5,87316,USD,3,93.2784352162821,0,40.0043761091425,1525,7,1,2
1104,42844,73,Jessica Briggs,Sales,Male,4,3,2.09,5,101379,USD,3,72.6658129998549,0,53.4095015861926,1526,9,2,2
1105,9560,73,Jessica Chen,Accounting,Female,4,3,2.86,5,89873,USD,2,52.1024504466439,0,39.3352559846464,1527,1,1,2
1106,623,16,Jessica Joiner,Services,Female,4,3,2.86,5,85047,USD,3,91.2040869517019,0,46.7098117773552,1528,10,1,2
1107,2206,145,Jessica Kang,Services,Male,4,3,3.36,5,91576,USD,3,88.8671155899013,0,44.525319120482,1529,10,2,2
1108,2480,298,Jessica Nealon,Support,Male,4,3,0.94,5,65957,USD,3,78.1321666113674,0,50.0034147022295,1530,11,2,2
1109,167562,59,Jessica Necor,Training,Male,4,3,2.21,5,80474,USD,4,76.5081248077072,0,38.7517372116867,1531,12,2,2
1110,2209,263,Jessica Norris,Engineering,Female,4,3,0.3,5,99304,USD,4,62.3527751073081,0,43.2480537569238,1532,3,1,2
1111,32,84,Jessica Rosen,Sales,Male,4,3,0.92,5,72775,USD,3,93.4382761073042,0,33.3867919815037,1533,9,2,2
1112,2944,79,Jessica Ryde,Marketing,Female,4,3,0.91,5,97683,USD,3,56.6009838827257,0,37.9284825083935,1534,6,1,2
1113,5335,84,Jessica Shen,Support,Male,4,3,2.27,5,99996,USD,3,59.5821052816303,0,37.350021917074,1535,11,2,2
1114,1300,329,Jessica Zogaib,Product Management,Male,4,3,9.84,5,79735,USD,3,82.5662115137168,0,34.1406734640881,1536,7,2,2
1115,224327,15,Jessie Kunnath,Engineering,Male,4,3,5.35,5,93642,USD,2,96.2497654758596,0,39.6610658301195,1537,3,2,2
1116,14595,16,Jessy Cole,Training,Male,4,3,2.91,5,75951,USD,2,88.3159674371446,0,48.4102756391224,1538,12,2,2
1117,3507,16,Jesus Pesara,Legal,Male,4,3,3.11,5,60162,USD,4,60.3249065993678,0,42.828791279569,1539,5,2,2
1118,258471,73,Jez Proctor,Sales,Female,4,3,1.14,5,93843,USD,3,66.767700026862,0,59.4873921003527,1540,9,1,2
1119,2299,2,Ji Kim,Support,Female,4,3,9.65,5,75287,USD,2,58.1555718667355,0,40.3672947071196,1541,11,1,2
1120,19010,222,Jia Zheng,Research and Development,Male,4,3,3.53,5,91585,USD,4,64.8414065702474,0,52.195236169435,1542,8,2,2
1121,1172,266,Jiin Kim,Engineering,Male,4,3,22.98,5,94936,USD,3,48.5115450825328,0,60.6823152535818,1543,3,2,2
1122,5718,59,Jill Bradley,Training,Male,4,3,1.12,5,57541,USD,3,58.9398536468027,0,36.349683003289,1544,12,2,2
1123,123797,84,Jill Laise,Training,Male,4,3,1.02,5,71027,USD,3,61.3054917384919,0,41.7980804214346,1545,12,2,2
1124,245910,245,Jim Elliott,Sales,Male,4,3,0.75,5,76931,USD,3,83.343937354415,0,69.0527342195331,1547,9,2,2
1125,5948,301,Jim Pratt,Business Development,Female,4,3,3.09,5,87389,USD,2,32.3046602911854,0,60.8846616131006,1548,2,1,2
1126,1160,6,Jim Whewell,Marketing,Female,4,3,0.97,5,70528,USD,3,72.1284952917843,0,51.2588497675791,1549,6,1,2
1127,136656,229,Jimena Azofra,Training,Male,4,3,1.8,5,79440,USD,3,95.9831638619549,0,42.7429737330793,1550,12,2,2
1128,447,84,Jimmy Wohl,Sales,Male,4,3,2.06,5,51865,USD,2,82.8044858691217,0,37.8683833676969,1551,9,2,2
1129,86041,14,Jo Hayes,Support,Male,4,3,1.8,5,61967,USD,4,74.5105081560819,0,37.3437556451729,1552,11,2,2
1130,1151,62,Joakim Saul,Training,Male,4,3,0.25,5,59633,USD,3,90.5424422968651,0,31.9408120860738,1553,12,2,2
1131,2181,84,Joana Veiga,Marketing,Female,4,3,1.11,5,64568,USD,4,52.2916689074668,0,49.9123852738032,1554,6,1,2
1132,2085,73,Joanna Crean,Accounting,Male,4,3,2.35,5,76268,USD,3,81.1686632479768,0,45.7866031499662,1556,1,2,2
1133,255,84,Joanne Libby,Business Development,Female,4,3,1.15,5,66410,USD,3,91.5082088312356,0,43.5224149243565,1557,2,1,2
1134,690,84,Joao Duduch,Accounting,Female,4,3,2.09,5,51342,USD,2,72.6508405386742,0,41.8412051210521,1558,1,1,2
1135,4594,227,Joao Reichert,Human Resources,Male,4,3,2.88,5,65997,USD,2,61.5245028630925,0,31.0246006836614,1559,4,2,2
1136,1977,150,Joao Santos,Services,Male,4,3,0.13,5,71656,USD,3,78.1032416749487,0,44.3518851752238,1560,10,2,2
1137,489,227,Joao Sena,Human Resources,Female,4,3,0.77,5,53342,USD,3,77.7500349921383,0,41.4746351028353,1561,4,1,2
1138,1143,145,Joao Vitor Carmo,Accounting,Female,5,3,1.03,5,105740,USD,3,71.8688885811519,0,51.0691244232898,1562,1,1,2
1139,2424,145,Joaquin Contini,Marketing,Male,5,3,2.43,5,96268,USD,3,68.7939304381502,0,49.9871813290147,1563,6,2,2
1140,473,145,Jocelyn Birsch,Accounting,Male,5,3,2.02,5,103113,USD,3,61.9569053907141,0,43.7683240154026,1564,1,2,2
1141,66227,220,Jocelyn McCanles,Human Resources,Female,5,3,0.2,5,107766,USD,3,92.1212903229293,0,58.0176009627343,1565,4,1,2
1142,222,168,Jocelyn Zuniga,Research and Development,Male,5,3,1.14,5,105068,USD,3,65.3701669961471,0,54.6610969178543,1566,8,2,2
1143,47181,145,Jodha Kandola,Business Development,Female,5,3,2.09,5,64374,USD,3,75.5487514399363,0,43.8580459625636,1568,2,1,2
1144,868,299,Joe Choi,Engineering,Male,5,3,1.32,5,95059,USD,3,86.5851079597633,0,49.9138795552074,1569,3,2,2
1145,1305,299,Joe Fitzgerald,Human Resources,Female,5,3,2.51,5,100937,USD,3,43.7401372740509,0,49.013847309282,1570,4,1,2
1146,3413,210,Joe Gagliardi,Services,Female,5,3,1.95,5,100329,USD,2,72.4800280043365,0,41.0133447751665,1571,10,1,2
1147,28130,84,Joe Hearty,Business Development,Female,5,3,1.02,5,54290,USD,2,75.0832705263142,0,38.6809770490017,1572,2,1,2
1148,1012,84,Joe Sanderson,Training,Male,5,3,1.22,5,80924,USD,3,62.2732635619581,0,35.3944885531593,1573,12,2,2
1149,6136,84,Joe Sowrey,Training,Female,5,3,2.09,5,72518,USD,3,89.1763543698957,0,49.0125939554768,1574,12,1,2
1150,4223,84,Joel Goodhall,Sales,Male,5,3,1.72,5,69525,USD,3,97.2937551703593,0,49.7819854108235,1575,9,2,2
1151,1072,231,Joel Simon,Accounting,Male,6,3,0.73,5,105675,USD,4,60.688520781071,0,18.9004236832684,1576,1,2,2
1152,1844,299,Joel Somerfield,Accounting,Male,6,3,1.02,5,104432,USD,4,45.2558781060286,0,54.9140432818772,1577,1,2,2
1153,733,299,Joelle Panisch,Product Management,Female,6,3,1.36,5,108441,USD,3,87.7189797527794,0,52.8561767450961,1579,7,1,2
1154,252,220,Joelle Schweiger,Research and Development,Female,6,3,1.74,5,99379,USD,3,90.585148898351,0,37.0124992278777,1580,8,1,2
1155,2943,302,John Austin Catero,Research and Development,Female,6,3,2.12,5,100986,USD,3,83.2974641377964,0,64.8324318305982,1582,8,1,2
1156,827,16,John Basmagy,Training,Male,6,3,1.54,5,81378,USD,2,84.7278037825993,0,43.1131303923401,1583,12,2,2
1157,184556,46,John Berman,Support,Female,7,1,0.91,4,36164,BRL,2,73.4072646880247,0,40.9035212620719,1584,11,1,1
1158,14605,223,John Clement,Product Management,Female,2,2,2.34,4,38569,GBP,2,80.2271380895244,0,43.1549137973227,1585,7,1,3
1159,150018,42,John Erekson,Research and Development,Male,2,2,1.21,4,26400,GBP,3,52.781108048695,0,51.3916188872336,1586,8,2,3
1160,143,46,John Gramaglia,Engineering,Female,2,2,1.37,4,26281,GBP,3,72.2202459843694,0,44.8266842364486,1587,3,1,3
