738,Clarey Jennaroy,Accounting,Female,Design,Motion Graphics,skill,Motion Graphics,4,False,661,1,1,11,161,116,1,LIGHT SUPERVISION
738,Clarey Jennaroy,Accounting,Female,Design,Infographics,skill,Infographics,3,False,661,1,1,11,45,30,1,LIGHT SUPERVISION
738,Clarey Jennaroy,Accounting,Female,Design,Photography,skill,Photography,4,False,661,1,1,11,84,65,1,LIGHT SUPERVISION
586,Stanfield Flower,Research and Development,Male,Concepting,Social Campaign Concepting,skill,Social Campaign Concepting,4,True,2044,8,2,10,162,117,1,LIGHT SUPERVISION
586,Stanfield Flower,Research and Development,Male,Business Skills,Client Relations,skill,Client Relations,3,True,2044,8,2,1,90,70,1,LIGHT SUPERVISION
586,Stanfield Flower,Research and Development,Male,Business Skills,Client Presentations,skill,Client Presentations,3,True,2044,8,2,1,261,189,1,LIGHT SUPERVISION
586,Stanfield Flower,Research and Development,Male,Analysis & Data,Audience Analysis & Segmentation,skill,Audience Analysis & Segmentation,3,True,2044,8,2,2,232,168,1,LIGHT SUPERVISION
675,Estelle Readett,Engineering,Female,Concepting,Integrated Concepting,skill,Integrated Concepting,2,True,1029,3,1,10,50,34,1,HEAVY SUPERVISION
675,Estelle Readett,Engineering,Female,Concepting,Online Content Concepting - Series,skill,Online Content Concepting - Series,2,True,1029,3,1,10,295,208,1,HEAVY SUPERVISION
675,Estelle Readett,Engineering,Female,Concepting,Online Content Concepting - Short Form,skill,Online Content Concepting - Short Form,2,True,1029,3,1,10,279,198,1,HEAVY SUPERVISION
675,Estelle Readett,Engineering,Female,Concepting,TV Concepting,skill,TV Concepting,2,True,1029,3,1,10,180,133,1,HEAVY SUPERVISION
675,Estelle Readett,Engineering,Female,Concepting,Social Campaign Concepting,skill,Social Campaign Concepting,2,True,1029,3,1,10,162,117,1,HEAVY SUPERVISION
675,Estelle Readett,Engineering,Female,Concepting,Radio Concepting,skill,Radio Concepting,2,True,1029,3,1,10,251,181,1,HEAVY SUPERVISION
675,Estelle Readett,Engineering,Female,Copywriting,Scriptwriting,skill,Scriptwriting,2,True,1029,3,1,4,245,179,1,HEAVY SUPERVISION
675,Estelle Readett,Engineering,Female,Copywriting,Headline,skill,Headline,2,True,1029,3,1,4,254,184,1,HEAVY SUPERVISION
675,Estelle Readett,Engineering,Female,Copywriting,Tagline,skill,Tagline,2,True,1029,3,1,4,55,37,1,HEAVY SUPERVISION
119,Emilee Milella,Product Management,Female,Production,Events & Installations Production,skill,Events & Installations Production,2,False,961,7,1,8,187,137,1,HEAVY SUPERVISION
119,Emilee Milella,Product Management,Female,Design,Photography,skill,Photography,3,False,961,7,1,11,84,65,1,LIGHT SUPERVISION
119,Emilee Milella,Product Management,Female,Business Skills,Cross Office Collaboration,skill,Cross Office Collaboration,2,False,961,7,1,1,243,177,1,HEAVY SUPERVISION
119,Emilee Milella,Product Management,Female,Technology,Web Development,skill,Web Development,0,False,961,7,1,12,83,64,1,WANTS TO LEARN
119,Emilee Milella,Product Management,Female,Technology,CMS Platforms,skill,CMS Platforms,0,False,961,7,1,12,215,156,1,WANTS TO LEARN
119,Emilee Milella,Product Management,Female,Design,Retouching,skill,Retouching,0,False,961,7,1,11,252,182,1,WANTS TO LEARN
119,Emilee Milella,Product Management,Female,Design,Asset Creation,skill,Asset Creation,0,False,961,7,1,11,178,132,1,WANTS TO LEARN
120,Daniella Weaver,Marketing,Female,Design,Set Design,skill,Set Design,0,False,767,6,1,11,201,147,1,WANTS TO LEARN
120,Daniella Weaver,Marketing,Female,Design,Icon Design,skill,Icon Design,3,True,767,6,1,11,106,78,1,LIGHT SUPERVISION
120,Daniella Weaver,Marketing,Female,Experience,Make,skill,Industrial Design,0,False,767,6,1,7,235,143,1,WANTS TO LEARN
120,Daniella Weaver,Marketing,Female,Design,Product Design,skill,Product Design,0,False,767,6,1,11,216,157,1,WANTS TO LEARN
120,Daniella Weaver,Marketing,Female,Design,Responsive Design,skill,Responsive Design,0,False,767,6,1,11,1,1,1,WANTS TO LEARN
120,Daniella Weaver,Marketing,Female,Design,Systematic Design,skill,Systematic Design,0,False,767,6,1,11,144,103,1,WANTS TO LEARN
120,Daniella Weaver,Marketing,Female,Design,UI,skill,UI,2,True,767,6,1,11,63,44,1,HEAVY SUPERVISION
120,Daniella Weaver,Marketing,Female,Design,Brand Design,skill,Brand Design,2,True,767,6,1,11,259,187,1,HEAVY SUPERVISION
120,Daniella Weaver,Marketing,Female,Concepting,Digital Activation Concepting,skill,Digital Activation Concepting,0,False,767,6,1,10,211,152,1,WANTS TO LEARN
120,Daniella Weaver,Marketing,Female,Design,Art Direction,skill,Art Direction - Design,0,False,767,6,1,11,186,128,1,WANTS TO LEARN
120,Daniella Weaver,Marketing,Female,Design,Art Direction,skill,Art Direction - Photography,0,False,767,6,1,11,107,128,1,WANTS TO LEARN
295,Olga Keal,Legal,Female,Consulting & Strategy,Brand Strategy,skill,Brand Playbook,3,False,1946,5,1,9,85,58,1,LIGHT SUPERVISION
295,Olga Keal,Legal,Female,Consulting & Strategy,Brand Strategy,skill,Brand Architecture,3,False,1946,5,1,9,52,58,1,LIGHT SUPERVISION
295,Olga Keal,Legal,Female,Research,Interviewing,skill,Interviewing,3,False,1946,5,1,5,7,6,1,LIGHT SUPERVISION
295,Olga Keal,Legal,Female,Technology,ChatBot,skill,ChatBot,4,False,1946,5,1,12,149,106,1,LIGHT SUPERVISION
295,Olga Keal,Legal,Female,Business Skills,Public Speaking,skill,Public Speaking,4,False,1946,5,1,1,74,53,1,LIGHT SUPERVISION
295,Olga Keal,Legal,Female,Business Skills,Pitching,skill,Pitching,4,False,1946,5,1,1,69,50,1,LIGHT SUPERVISION
295,Olga Keal,Legal,Female,Business Skills,Conducting Interviews,skill,Conducting Interviews,4,False,1946,5,1,1,206,150,1,LIGHT SUPERVISION
295,Olga Keal,Legal,Female,Business Skills,Client Presentations,skill,Client Presentations,4,False,1946,5,1,1,261,189,1,LIGHT SUPERVISION
295,Olga Keal,Legal,Female,Concepting,Marketing Concepting,skill,Marketing Concepting,3,False,1946,5,1,10,240,174,1,LIGHT SUPERVISION
295,Olga Keal,Legal,Female,Concepting,Integrated Concepting,skill,Integrated Concepting,3,False,1946,5,1,10,50,34,1,LIGHT SUPERVISION
295,Olga Keal,Legal,Female,Concepting,Digital Activation Concepting,skill,Digital Activation Concepting,3,False,1946,5,1,10,211,152,1,LIGHT SUPERVISION
295,Olga Keal,Legal,Female,Concepting,Brand Strategy Concepting,skill,Brand Strategy Concepting,4,False,1946,5,1,10,87,67,1,LIGHT SUPERVISION
295,Olga Keal,Legal,Female,Copywriting,Verbal Design,skill,Verbal Design,4,False,1946,5,1,4,236,172,1,LIGHT SUPERVISION
295,Olga Keal,Legal,Female,Copywriting,Tone of Voice,skill,Tone of Voice,4,False,1946,5,1,4,163,118,1,LIGHT SUPERVISION
295,Olga Keal,Legal,Female,Copywriting,Tagline,skill,Tagline,3,False,1946,5,1,4,55,37,1,LIGHT SUPERVISION
295,Olga Keal,Legal,Female,Copywriting,Systematic Copy,skill,Systematic Copy,4,False,1946,5,1,4,191,141,1,LIGHT SUPERVISION
295,Olga Keal,Legal,Female,Copywriting,Social Copy,skill,Social Copy,4,False,1946,5,1,4,285,203,1,LIGHT SUPERVISION
295,Olga Keal,Legal,Female,Copywriting,Scriptwriting,skill,Scriptwriting,4,False,1946,5,1,4,245,179,1,LIGHT SUPERVISION
295,Olga Keal,Legal,Female,Copywriting,Screenwriting,skill,Screenwriting,4,False,1946,5,1,4,273,196,1,LIGHT SUPERVISION
295,Olga Keal,Legal,Female,Copywriting,Proofreading,skill,Proofreading,3,False,1946,5,1,4,31,20,1,LIGHT SUPERVISION
295,Olga Keal,Legal,Female,Copywriting,Online Adveristing Copy,skill,Online Adveristing Copy,3,False,1946,5,1,4,19,13,1,LIGHT SUPERVISION
295,Olga Keal,Legal,Female,Copywriting,Narrative,skill,Narrative,4,False,1946,5,1,4,222,161,1,LIGHT SUPERVISION
295,Olga Keal,Legal,Female,Copywriting,Manifestos,skill,Manifestos,4,False,1946,5,1,4,221,160,1,LIGHT SUPERVISION
295,Olga Keal,Legal,Female,Copywriting,Long-Form Copy,skill,Long-Form Copy,4,False,1946,5,1,4,47,32,1,LIGHT SUPERVISION
295,Olga Keal,Legal,Female,Copywriting,Headline,skill,Headline,3,False,1946,5,1,4,254,184,1,LIGHT SUPERVISION
295,Olga Keal,Legal,Female,Copywriting,Copy Style Guides,skill,Copy Style Guides,4,False,1946,5,1,4,124,89,1,LIGHT SUPERVISION
295,Olga Keal,Legal,Female,Copywriting,Copy Strategy,skill,Copy Strategy,4,False,1946,5,1,4,280,199,1,LIGHT SUPERVISION
295,Olga Keal,Legal,Female,Copywriting,Case Study Writing,skill,Case Study Writing,4,False,1946,5,1,4,168,123,1,LIGHT SUPERVISION
295,Olga Keal,Legal,Female,Copywriting,Campaign Copy,skill,Campaign Copy,4,False,1946,5,1,4,6,5,1,LIGHT SUPERVISION
295,Olga Keal,Legal,Female,Copywriting,Brand Guideline Copy,skill,Brand Guideline Copy,4,False,1946,5,1,4,41,26,1,LIGHT SUPERVISION
787,Laurella Tollfree,Human Resources,Female,Consulting & Strategy,C-Suite Engagement,skill,C-Suite Engagement,2,False,1811,4,1,9,66,46,1,HEAVY SUPERVISION
787,Laurella Tollfree,Human Resources,Female,Business Skills,Selling Work,skill,Selling Work,1,False,1811,4,1,1,150,107,1,HEAVY SUPERVISION
787,Laurella Tollfree,Human Resources,Female,Languages,English,skill,English,3,True,1811,4,1,3,3,3,1,LIGHT SUPERVISION
787,Laurella Tollfree,Human Resources,Female,Research,Interviewing,skill,Interviewing,2,True,1811,4,1,5,7,6,1,HEAVY SUPERVISION
787,Laurella Tollfree,Human Resources,Female,Production,AI / ML Production,skill,AI / ML Production,2,True,1811,4,1,8,226,164,1,HEAVY SUPERVISION
787,Laurella Tollfree,Human Resources,Female,Production,AR / VR / MR Production,skill,AR / VR / MR Production,3,False,1811,4,1,8,132,95,1,LIGHT SUPERVISION
787,Laurella Tollfree,Human Resources,Female,Production,Accelerator / Venture Studio Production,skill,Accelerator / Venture Studio Production,2,True,1811,4,1,8,34,22,1,HEAVY SUPERVISION
787,Laurella Tollfree,Human Resources,Female,Production,Business Consulting,skill,Product / Service Innovation Production,2,True,1811,4,1,8,213,15,1,HEAVY SUPERVISION
787,Laurella Tollfree,Human Resources,Female,Production,Business Strategy Production,skill,Business Strategy Production,2,True,1811,4,1,8,242,176,1,HEAVY SUPERVISION
787,Laurella Tollfree,Human Resources,Female,Production,Connected Spaces Production,skill,Connected Spaces Production,3,False,1811,4,1,8,81,60,1,LIGHT SUPERVISION
787,Laurella Tollfree,Human Resources,Female,Production,Events & Installations Production,skill,Events & Installations Production,2,True,1811,4,1,8,187,137,1,HEAVY SUPERVISION
787,Laurella Tollfree,Human Resources,Female,Production,Prototype Production,skill,Prototype Production,4,False,1811,4,1,8,266,193,1,LIGHT SUPERVISION
787,Laurella Tollfree,Human Resources,Female,Production,Data Science and Visualization Production,skill,Data Science and Visualization Production,2,True,1811,4,1,8,82,63,1,HEAVY SUPERVISION
787,Laurella Tollfree,Human Resources,Female,Business Skills,Client Presentations,skill,Client Presentations,3,False,1811,4,1,1,261,189,1,LIGHT SUPERVISION
787,Laurella Tollfree,Human Resources,Female,Business Skills,Conducting Interviews,skill,Conducting Interviews,3,False,1811,4,1,1,206,150,1,LIGHT SUPERVISION
787,Laurella Tollfree,Human Resources,Female,Business Skills,Client Relations,skill,Client Relations,2,False,1811,4,1,1,90,70,1,HEAVY SUPERVISION
787,Laurella Tollfree,Human Resources,Female,Business Skills,Cross Office Collaboration,skill,Cross Office Collaboration,3,False,1811,4,1,1,243,177,1,LIGHT SUPERVISION
787,Laurella Tollfree,Human Resources,Female,Business Skills,Public Speaking,skill,Public Speaking,2,False,1811,4,1,1,74,53,1,HEAVY SUPERVISION
173,Pammi Lindenbluth,Product Management,Female,Production,Commerce Production,skill,Commerce Production,3,False,1957,7,1,8,143,102,1,LIGHT SUPERVISION
173,Pammi Lindenbluth,Product Management,Female,Production,Campaign,skill,Social Media Campaign Production,3,False,1957,7,1,8,147,159,1,LIGHT SUPERVISION
173,Pammi Lindenbluth,Product Management,Female,Production,Campaign,skill,OLA Production,3,False,1957,7,1,8,249,159,1,LIGHT SUPERVISION
173,Pammi Lindenbluth,Product Management,Female,Production,Campaign,skill,Integrated Campaign Production,3,False,1957,7,1,8,209,159,1,LIGHT SUPERVISION
173,Pammi Lindenbluth,Product Management,Female,Production,Prototype Production,skill,Prototype Production,3,False,1957,7,1,8,266,193,1,LIGHT SUPERVISION
173,Pammi Lindenbluth,Product Management,Female,Production,Web & Mobile Development,skill,Light Website Dev Production,3,False,1957,7,1,8,37,9,1,LIGHT SUPERVISION
173,Pammi Lindenbluth,Product Management,Female,Production,Pitch Production,skill,Pitch Production,3,False,1957,7,1,8,271,195,1,LIGHT SUPERVISION
173,Pammi Lindenbluth,Product Management,Female,Production,Account Operations,skill,Account Operations,3,False,1957,7,1,8,123,88,1,LIGHT SUPERVISION
173,Pammi Lindenbluth,Product Management,Female,Business Skills,Selling Work,skill,Selling Work,3,False,1957,7,1,1,150,107,1,LIGHT SUPERVISION
173,Pammi Lindenbluth,Product Management,Female,Business Skills,Public Speaking,skill,Public Speaking,3,False,1957,7,1,1,74,53,1,LIGHT SUPERVISION
173,Pammi Lindenbluth,Product Management,Female,Business Skills,Pitching,skill,Pitching,3,False,1957,7,1,1,69,50,1,LIGHT SUPERVISION
173,Pammi Lindenbluth,Product Management,Female,Business Skills,Public Relations,skill,Public Relations,3,False,1957,7,1,1,234,171,1,LIGHT SUPERVISION
173,Pammi Lindenbluth,Product Management,Female,Business Skills,Cross Office Collaboration,skill,Cross Office Collaboration,3,False,1957,7,1,1,243,177,1,LIGHT SUPERVISION
173,Pammi Lindenbluth,Product Management,Female,Business Skills,Conducting Interviews,skill,Conducting Interviews,3,False,1957,7,1,1,206,150,1,LIGHT SUPERVISION
173,Pammi Lindenbluth,Product Management,Female,Business Skills,Client Relations,skill,Client Relations,3,False,1957,7,1,1,90,70,1,LIGHT SUPERVISION
173,Pammi Lindenbluth,Product Management,Female,Business Skills,Client Presentations,skill,Client Presentations,3,False,1957,7,1,1,261,189,1,LIGHT SUPERVISION
852,Glen Iacovaccio,Human Resources,Male,Production,Game Development Production,skill,Game Development Production,0,False,1193,4,2,8,257,186,1,WANTS TO LEARN
852,Glen Iacovaccio,Human Resources,Male,Design,Storyboarding,skill,Storyboarding,3,True,1193,4,2,11,176,130,1,LIGHT SUPERVISION
852,Glen Iacovaccio,Human Resources,Male,Design,Presentation Design,skill,Presentation Design,2,True,1193,4,2,11,4,4,1,HEAVY SUPERVISION
852,Glen Iacovaccio,Human Resources,Male,Production,Campaign,skill,Social Media Campaign Production,2,True,1193,4,2,8,147,159,1,HEAVY SUPERVISION
852,Glen Iacovaccio,Human Resources,Male,Production,Campaign,skill,Print Campaign Production,2,True,1193,4,2,8,223,159,1,HEAVY SUPERVISION
852,Glen Iacovaccio,Human Resources,Male,Production,Campaign,skill,OOH / DOOH Production,2,True,1193,4,2,8,277,159,1,HEAVY SUPERVISION
852,Glen Iacovaccio,Human Resources,Male,Concepting,Integrated Concepting,skill,Integrated Concepting,2,True,1193,4,2,10,50,34,1,HEAVY SUPERVISION
852,Glen Iacovaccio,Human Resources,Male,Concepting,Digital Activation Concepting,skill,Digital Activation Concepting,2,True,1193,4,2,10,211,152,1,HEAVY SUPERVISION
852,Glen Iacovaccio,Human Resources,Male,Concepting,Brand Strategy Concepting,skill,Brand Strategy Concepting,2,True,1193,4,2,10,87,67,1,HEAVY SUPERVISION
852,Glen Iacovaccio,Human Resources,Male,Concepting,Marketing Concepting,skill,Marketing Concepting,2,True,1193,4,2,10,240,174,1,HEAVY SUPERVISION
852,Glen Iacovaccio,Human Resources,Male,Concepting,Online Content Concepting - Long Form,skill,Online Content Concepting - Long Form,2,True,1193,4,2,10,241,175,1,HEAVY SUPERVISION
852,Glen Iacovaccio,Human Resources,Male,Concepting,Online Content Concepting - Series,skill,Online Content Concepting - Series,2,True,1193,4,2,10,295,208,1,HEAVY SUPERVISION
852,Glen Iacovaccio,Human Resources,Male,Concepting,Online Content Concepting - Short Form,skill,Online Content Concepting - Short Form,2,True,1193,4,2,10,279,198,1,HEAVY SUPERVISION
852,Glen Iacovaccio,Human Resources,Male,Concepting,Print Concepting,skill,Print Concepting,2,True,1193,4,2,10,61,42,1,HEAVY SUPERVISION
852,Glen Iacovaccio,Human Resources,Male,Concepting,Product / Service Concepting,skill,Product / Service Concepting,2,True,1193,4,2,10,30,19,1,HEAVY SUPERVISION
852,Glen Iacovaccio,Human Resources,Male,Concepting,Radio Concepting,skill,Radio Concepting,2,True,1193,4,2,10,251,181,1,HEAVY SUPERVISION
852,Glen Iacovaccio,Human Resources,Male,Concepting,Social Campaign Concepting,skill,Social Campaign Concepting,2,True,1193,4,2,10,162,117,1,HEAVY SUPERVISION
852,Glen Iacovaccio,Human Resources,Male,Concepting,TV Concepting,skill,TV Concepting,2,True,1193,4,2,10,180,133,1,HEAVY SUPERVISION
852,Glen Iacovaccio,Human Resources,Male,Languages,French,skill,French,4,True,1193,4,2,3,170,125,1,LIGHT SUPERVISION
852,Glen Iacovaccio,Human Resources,Male,Production,Campaign,skill,OLA Production,2,True,1193,4,2,8,249,159,1,HEAVY SUPERVISION
338,Wendall Leroux,Training,Male,Analysis & Data,Data Mining,skill,Data Mining,0,False,2128,12,2,2,42,28,1,WANTS TO LEARN
338,Wendall Leroux,Training,Male,Analysis & Data,Data Visualization,skill,Data Visualization,1,True,2128,12,2,2,88,68,1,HEAVY SUPERVISION
338,Wendall Leroux,Training,Male,Concepting,Product / Service Concepting,skill,Product / Service Concepting,1,True,2128,12,2,10,30,19,1,HEAVY SUPERVISION
338,Wendall Leroux,Training,Male,Concepting,Digital Activation Concepting,skill,Digital Activation Concepting,1,True,2128,12,2,10,211,152,1,HEAVY SUPERVISION
338,Wendall Leroux,Training,Male,Consulting & Strategy,Creative Strategy,skill,Creative Development Research,0,False,2128,12,2,9,272,55,1,WANTS TO LEARN
338,Wendall Leroux,Training,Male,Design,Visual Effects,skill,Visual Effects,2,True,2128,12,2,11,146,105,1,HEAVY SUPERVISION
338,Wendall Leroux,Training,Male,Design,UI,skill,UI,0,False,2128,12,2,11,63,44,1,WANTS TO LEARN
338,Wendall Leroux,Training,Male,Design,Storyboarding,skill,Storyboarding,0,False,2128,12,2,11,176,130,1,WANTS TO LEARN
338,Wendall Leroux,Training,Male,Design,Motion Graphics,skill,Motion Graphics,1,True,2128,12,2,11,161,116,1,HEAVY SUPERVISION
338,Wendall Leroux,Training,Male,Design,Infographics,skill,Infographics,2,True,2128,12,2,11,45,30,1,HEAVY SUPERVISION
338,Wendall Leroux,Training,Male,Design,Frame Animation,skill,Frame Animation,2,True,2128,12,2,11,96,72,1,HEAVY SUPERVISION
338,Wendall Leroux,Training,Male,Design,Game Design,skill,Game Design,0,False,2128,12,2,11,27,18,1,WANTS TO LEARN
338,Wendall Leroux,Training,Male,Experience,Think,skill,Design Research,0,False,2128,12,2,7,60,66,1,WANTS TO LEARN
338,Wendall Leroux,Training,Male,Experience,Think,skill,Workshopping,0,False,2128,12,2,7,164,66,1,WANTS TO LEARN
338,Wendall Leroux,Training,Male,Production,Prototype Production,skill,Prototype Production,0,False,2128,12,2,8,266,193,1,WANTS TO LEARN
338,Wendall Leroux,Training,Male,Quality Assurance,W3C Accessibility Testing,skill,W3C Accessibility Testing,2,True,2128,12,2,6,175,129,1,HEAVY SUPERVISION
338,Wendall Leroux,Training,Male,Research,Qualitative Research,skill,Qualitative Research,0,False,2128,12,2,5,204,149,1,WANTS TO LEARN
338,Wendall Leroux,Training,Male,Research,Quantitative Research,skill,Quantitative Research,0,False,2128,12,2,5,102,76,1,WANTS TO LEARN
338,Wendall Leroux,Training,Male,Languages,English,skill,English,4,True,2128,12,2,3,3,3,1,LIGHT SUPERVISION
338,Wendall Leroux,Training,Male,Technology,Web Development,skill,Web Development,4,True,2128,12,2,12,83,64,1,LIGHT SUPERVISION
338,Wendall Leroux,Training,Male,Technology,W3C Accessibility Development,skill,W3C Accessibility Development,3,True,2128,12,2,12,58,40,1,LIGHT SUPERVISION
338,Wendall Leroux,Training,Male,Technology,Software Design,skill,Software Design,2,True,2128,12,2,12,91,71,1,HEAVY SUPERVISION
338,Wendall Leroux,Training,Male,Technology,Prototyping,skill,Prototyping,0,False,2128,12,2,12,11,8,1,WANTS TO LEARN
338,Wendall Leroux,Training,Male,Technology,Mobile Applications,skill,Mobile Applications,2,True,2128,12,2,12,289,205,1,HEAVY SUPERVISION
338,Wendall Leroux,Training,Male,Technology,Machine Learning,skill,Machine Learning,1,True,2128,12,2,12,35,23,1,HEAVY SUPERVISION
338,Wendall Leroux,Training,Male,Technology,Full-stack,skill,Full-stack,3,True,2128,12,2,12,115,83,1,LIGHT SUPERVISION
338,Wendall Leroux,Training,Male,Technology,Front-end Applications,skill,Front-end Applications,3,True,2128,12,2,12,2,2,1,LIGHT SUPERVISION
338,Wendall Leroux,Training,Male,Technology,Cross Browser Animation,skill,Cross Browser Animation,3,True,2128,12,2,12,262,190,1,LIGHT SUPERVISION
338,Wendall Leroux,Training,Male,Technology,ChatBot,skill,ChatBot,2,True,2128,12,2,12,149,106,1,HEAVY SUPERVISION
338,Wendall Leroux,Training,Male,Technology,API Design,skill,API Design,2,True,2128,12,2,12,197,145,1,HEAVY SUPERVISION
338,Wendall Leroux,Training,Male,Technology,3D/VR/AR,skill,3D/VR/AR,2,True,2128,12,2,12,159,114,1,HEAVY SUPERVISION
338,Wendall Leroux,Training,Male,Technology,3D Sculpting,skill,3D Sculpting,0,False,2128,12,2,12,256,185,1,WANTS TO LEARN
338,Wendall Leroux,Training,Male,Technology,3D Rigging,skill,3D Rigging,2,True,2128,12,2,12,185,136,1,HEAVY SUPERVISION
338,Wendall Leroux,Training,Male,Technology,3D Modeling,skill,3D Modeling,2,True,2128,12,2,12,57,39,1,HEAVY SUPERVISION
22,My Chaplin,Product Management,Male,Concepting,Digital Activation Concepting,skill,Digital Activation Concepting,0,False,1911,7,2,10,211,152,1,WANTS TO LEARN
22,My Chaplin,Product Management,Male,Concepting,Brand Strategy Concepting,skill,Brand Strategy Concepting,2,False,1911,7,2,10,87,67,1,HEAVY SUPERVISION
22,My Chaplin,Product Management,Male,Concepting,Integrated Concepting,skill,Integrated Concepting,0,False,1911,7,2,10,50,34,1,WANTS TO LEARN
22,My Chaplin,Product Management,Male,Concepting,Marketing Concepting,skill,Marketing Concepting,0,False,1911,7,2,10,240,174,1,WANTS TO LEARN
22,My Chaplin,Product Management,Male,Concepting,Online Content Concepting - Long Form,skill,Online Content Concepting - Long Form,0,False,1911,7,2,10,241,175,1,WANTS TO LEARN
22,My Chaplin,Product Management,Male,Concepting,Online Content Concepting - Series,skill,Online Content Concepting - Series,0,False,1911,7,2,10,295,208,1,WANTS TO LEARN
22,My Chaplin,Product Management,Male,Concepting,Online Content Concepting - Short Form,skill,Online Content Concepting - Short Form,0,False,1911,7,2,10,279,198,1,WANTS TO LEARN
22,My Chaplin,Product Management,Male,Concepting,TV Concepting,skill,TV Concepting,0,False,1911,7,2,10,180,133,1,WANTS TO LEARN
22,My Chaplin,Product Management,Male,Copywriting,Headline,skill,Headline,2,False,1911,7,2,4,254,184,1,HEAVY SUPERVISION
22,My Chaplin,Product Management,Male,Copywriting,Narrative,skill,Narrative,1,False,1911,7,2,4,222,161,1,HEAVY SUPERVISION
22,My Chaplin,Product Management,Male,Copywriting,Screenwriting,skill,Screenwriting,1,False,1911,7,2,4,273,196,1,HEAVY SUPERVISION
22,My Chaplin,Product Management,Male,Copywriting,Scriptwriting,skill,Scriptwriting,2,False,1911,7,2,4,245,179,1,HEAVY SUPERVISION
741,Jerrie McGettigan,Services,Female,Business Skills,Cross Office Collaboration,skill,Cross Office Collaboration,2,False,1518,10,1,1,243,177,1,HEAVY SUPERVISION
741,Jerrie McGettigan,Services,Female,Languages,Russian,skill,Russian,3,False,1518,10,1,3,154,110,1,LIGHT SUPERVISION
297,Berni Brand,Accounting,Female,Technology,Web Development,skill,Web Development,3,True,370,1,1,12,83,64,1,LIGHT SUPERVISION
297,Berni Brand,Accounting,Female,Technology,Front-end Applications,skill,Front-end Applications,3,True,370,1,1,12,2,2,1,LIGHT SUPERVISION
297,Berni Brand,Accounting,Female,Technology,ChatBot,skill,ChatBot,2,True,370,1,1,12,149,106,1,HEAVY SUPERVISION
297,Berni Brand,Accounting,Female,Languages,English,skill,English,4,True,370,1,1,3,3,3,1,LIGHT SUPERVISION
853,Murry Goodee,Sales,Male,Technology,Web Development,skill,Web Development,3,True,1910,9,2,12,83,64,1,LIGHT SUPERVISION
853,Murry Goodee,Sales,Male,Technology,W3C Accessibility Development,skill,W3C Accessibility Development,3,True,1910,9,2,12,58,40,1,LIGHT SUPERVISION
853,Murry Goodee,Sales,Male,Technology,Software Design,skill,Software Design,4,True,1910,9,2,12,91,71,1,LIGHT SUPERVISION
853,Murry Goodee,Sales,Male,Technology,Social/WeChat,skill,Social/WeChat,4,True,1910,9,2,12,166,120,1,LIGHT SUPERVISION
853,Murry Goodee,Sales,Male,Technology,Social/Facebook,skill,Social/Facebook,4,True,1910,9,2,12,284,202,1,LIGHT SUPERVISION
853,Murry Goodee,Sales,Male,Technology,Prototyping,skill,Prototyping,2,True,1910,9,2,12,11,8,1,HEAVY SUPERVISION
853,Murry Goodee,Sales,Male,Technology,Mobile Applications,skill,Mobile Applications,2,True,1910,9,2,12,289,205,1,HEAVY SUPERVISION
853,Murry Goodee,Sales,Male,Technology,Machine Learning,skill,Machine Learning,2,True,1910,9,2,12,35,23,1,HEAVY SUPERVISION
853,Murry Goodee,Sales,Male,Technology,Infrastructure/DevOps,skill,Infrastructure/DevOps,2,True,1910,9,2,12,44,29,1,HEAVY SUPERVISION
853,Murry Goodee,Sales,Male,Technology,Functional Specifications,skill,Functional Specifications,4,True,1910,9,2,12,20,14,1,LIGHT SUPERVISION
853,Murry Goodee,Sales,Male,Business Skills,Pitching,skill,Pitching,3,True,1910,9,2,1,69,50,1,LIGHT SUPERVISION
853,Murry Goodee,Sales,Male,Business Skills,Conducting Interviews,skill,Conducting Interviews,4,True,1910,9,2,1,206,150,1,LIGHT SUPERVISION
853,Murry Goodee,Sales,Male,Business Skills,Client Relations,skill,Client Relations,4,True,1910,9,2,1,90,70,1,LIGHT SUPERVISION
853,Murry Goodee,Sales,Male,Business Skills,Client Presentations,skill,Client Presentations,3,True,1910,9,2,1,261,189,1,LIGHT SUPERVISION
853,Murry Goodee,Sales,Male,Business Skills,Public Speaking,skill,Public Speaking,3,True,1910,9,2,1,74,53,1,LIGHT SUPERVISION
853,Murry Goodee,Sales,Male,Business Skills,Selling Work,skill,Selling Work,3,True,1910,9,2,1,150,107,1,LIGHT SUPERVISION
853,Murry Goodee,Sales,Male,Consulting & Strategy,Business Strategy,skill,Commercial Strategy,2,True,1910,9,2,9,97,27,1,HEAVY SUPERVISION
853,Murry Goodee,Sales,Male,Consulting & Strategy,Business Strategy,skill,Ecosystem Strategy,2,True,1910,9,2,9,171,27,1,HEAVY SUPERVISION
853,Murry Goodee,Sales,Male,Consulting & Strategy,Business Strategy,skill,Innovation Strategy,3,True,1910,9,2,9,32,27,1,LIGHT SUPERVISION
853,Murry Goodee,Sales,Male,Consulting & Strategy,Business Strategy,skill,Omnichannel Strategy,3,True,1910,9,2,9,218,27,1,LIGHT SUPERVISION
